comment_id,video_id,author_name,comment_text,language,sentiment_label,sentiment_score,like_count
UgxLWcWp7ogP1w0kCUZ4AaABAg,U5AVG_UEmwY,@vijaysuresh952,Israel Very powerful country in the world 🎉🎉🎉,English,Positive,0.9832,0
UgwwhikDCtleZ6faHah4AaABAg,U5AVG_UEmwY,@solomonrajuedupuganti,Israel,English,Neutral,0.6345,0
UgzBKOp8HnqgVywL0Qd4AaABAg,U5AVG_UEmwY,@eliahmaduri88,Israel,English,Neutral,0.6345,1
UgzgpkfuBNzRvwGgagB4AaABAg,U5AVG_UEmwY,@BalajiVuppu,Rassia,English + Telugu,Neutral,0.7247,0
Ugy6nAd1zls9SpK92CF4AaABAg,U5AVG_UEmwY,@hemash4301,isarayel   india❤,English + Telugu,Positive,0.8771,0
Ugx79icjMhZp_1s40Od4AaABAg,U5AVG_UEmwY,@BadullaOdeti,"పేసర్ అమ్మి మనుషుల కి చంపినప్పుడు ఏంది ఉగ్ర కాదా మీడియా 🤡 మీద కూడా,🤡🤡🤡",Telugu,Neutral,0.7452,0
UgwqAbo0mLaGqSqylF54AaABAg,U5AVG_UEmwY,@BadullaOdeti,😂ఇస్రేల్ spy CHESI దొంగతనం తొ యుద్ధాలు చేస్తే గొప్ప టాలెంట్ 😂 కానీ అదే వేరే ఎవరైనా చెస్తే ఉగ్ర ఉగ్ర ఏంది రా మీడియా 🤡,Telugu,Neutral,0.7228,0
Ugy7q-i8OpvKcZJfEWl4AaABAg,U5AVG_UEmwY,@BadullaOdeti,😂😂 అమెరికా లేకుండా ఉంటె ఇప్పటికే అంత అస్సాం,Telugu,Neutral,0.6773,0
UgyxpeGzjbAs3xb8XCN4AaABAg,U5AVG_UEmwY,@sridharsannikanti,Devudu asirvadhichins janangan yudulu,English + Telugu,Neutral,0.7952,0
Ugxh6GbznH3UkmPwVb14AaABAg,U5AVG_UEmwY,@KrishnaraoKathila,Russia🎉🎉🎉,English,Positive,0.9695,0
UgwN09O-vGD1FEPvlIN4AaABAg,U5AVG_UEmwY,@ranishskr4032,"ఇండియా తర్వాత ఇష్టమైన దేశం రష్యా, ఇజ్రాయెల్.",Telugu,Neutral,0.719,0
UgzWYih3SkYekpJoDHx4AaABAg,U5AVG_UEmwY,@RavinathSingh-c8o,Russia and isarel ❤❤❤❤❤,English + Telugu,Positive,0.9674,0
UgyPDQp_VQesB2nnqyR4AaABAg,U5AVG_UEmwY,@godisgiftdiamondsstonessal5140,ఇజ్రాయిల్ దేశం అంటే దేవుడిచ్చిన అద్భుతమైన శక్తి ఇజ్రాయిల్ అంటే నాకు చెప్పలేనంత❤❤❤❤❤❤❤🙌🙌🙌🙌🙌🙌👑👑☝️💯💯💯💯💯💯💯🙏🙏,Telugu,Neutral,0.7315,0
UgwBh1dBxz870wcZbSF4AaABAg,U5AVG_UEmwY,@NambakaVasantha-jk7cs,Israel Russia,English,Neutral,0.6087,0
UgyBT5gFIGiHoThpEzV4AaABAg,U5AVG_UEmwY,@venutvn,Is rail,English,Neutral,0.6218,0
Ugwzo_WfFQMvWlz9D1F4AaABAg,U5AVG_UEmwY,@RamanaMutta-p7t,Ijrail the greate 👍,English + Telugu,Positive,0.8137,0
UgxaPcdFHuTkSXnJ5Dh4AaABAg,U5AVG_UEmwY,@bhaskararaob6732,Good information thank you brother,English,Positive,0.9621,0
Ugxik68cCuPr2UblsGx4AaABAg,U5AVG_UEmwY,@sriramabookstallkalyan5035,Only Isral,English + Telugu,Neutral,0.6763,0
UgyJ7uBfXQ_vJn1Xz1l4AaABAg,U5AVG_UEmwY,@seethasaka9647,Israel,English,Neutral,0.6345,0
UgwTVIDmetKuD3NVUi94AaABAg,U5AVG_UEmwY,@sonusmiley5171,వాగ్దాన భూమీ ఇజ్రాయెల్ 🥰❤️❤,Telugu,Neutral,0.7404,0
UgwJ1LpXjHRMuttpIwR4AaABAg,U5AVG_UEmwY,@rangaiahkasukurthikasukurt4017,Ilike Israel.,English + Telugu,Positive,0.637,0
Ugw9JktwqLeTtzoSQLx4AaABAg,U5AVG_UEmwY,@satyamgollapalli6480,2nd రష్యా నా ఫేవరెట్ 😂😂😂,Telugu,Neutral,0.7784,1
UgxoF4eViiafX7-BCAp4AaABAg,U5AVG_UEmwY,@SirishaDevarapalli-n2h,Naku chala eastam isreal❤❤❤❤❤,English + Telugu,Positive,0.9438,0
UgyFrmox2LpAbBYu3nJ4AaABAg,U5AVG_UEmwY,@malleshyadav7749,Bharat,English,Neutral,0.6628,0
UgxfzPb0hJ9AEHIr5n94AaABAg,U5AVG_UEmwY,@nagavaramradika4321,Mana engineers o 5000 petti projects konukkuni submit chestharu,English + Telugu,Neutral,0.7234,0
UgzYxya-gdqjBDyE8ZN4AaABAg,U5AVG_UEmwY,@krupatimothy7473,Russia israel america,English,Neutral,0.6027,0
UgynSpsJo-JXyhHLgB14AaABAg,U5AVG_UEmwY,@k.aravind_kakoj2640,"మన ఇండియా తర్వాత నాకు నచ్చిన దేశాలు...........
1.రష్యా
2.ఇజ్రాయేల్

అంతే,,, ఇంకేమి లేవు........!!!",Telugu,Neutral,0.7129,0
UgxDzsO8WCbglTej_i54AaABAg,U5AVG_UEmwY,@Aivideos_233-x8z,isrel,English + Telugu,Neutral,0.6246,0
UgyuHsHPHPAp3CwC0Zd4AaABAg,U5AVG_UEmwY,@surendergoud6854,Israel,English,Neutral,0.6345,0
UgwXEcW9PwOh8F78FQp4AaABAg,U5AVG_UEmwY,@rayhangaming0056,israel can do wars with only small nations.....,English,Negative,0.7723,0
Ugy1uuEDRDxRdQgmwGJ4AaABAg,U5AVG_UEmwY,@somarajusomaraju1153,I ❤isreal,English + Telugu,Positive,0.7954,0
UgxpKt43BXloYG8MZIB4AaABAg,U5AVG_UEmwY,@hanumanthuhanumanthunayak4566,Naku estamaina Desam Israel vakasari pariyatana cheyalani 15 years kala vakasari velalani undi,English + Telugu,Neutral,0.8151,0
Ugzxq4OE-RO4VhFtV4x4AaABAg,U5AVG_UEmwY,@ArjunKumar-kd3ij,Israel 🇮🇱🇮🇳🗿,English,Neutral,0.5683,0
Ugw58CtEZSgJ_eVcD5N4AaABAg,U5AVG_UEmwY,@mutyalanaveen-n5v,ISRAE GOOD,English + Telugu,Positive,0.811,0
Ugwoa7bUvVCZ4pLm0Cp4AaABAg,U5AVG_UEmwY,@Shankarbashaboina6297,Isarail,English + Telugu,Neutral,0.7313,0
UgwwMird873GVD6cZKR4AaABAg,z9HWbCBDKPk,@teluguknowledge42,"Check out more details about TATA NFO👇
https://tinyurl.com/39xpscke",English + Telugu,Neutral,0.8474,2
UgxPSWNCgQ36Uqld0uB4AaABAg,z9HWbCBDKPk,@TheBusinessmanTheBusinessman,థాంక్యూ వెరీ మచ్ ఫర్ ద వీడియో భయ్యా. బికాస్ నేను ఇదే కంపెనీలో ఏజెంట్ గా పని చేస్తున్నాను. ఇందులోని మరో రెండు మూడు పాలసీస్ గురించి కూడా క్లియర్ గా ఒక 20 మినిట్స్ వీడియో చేస్తారని ఆశిస్తున్నాను. థాంక్యూ 👍🙏,Telugu,Neutral,0.7456,1
Ugz1OATkXBSoG41w-cR4AaABAg,z9HWbCBDKPk,@SamratSandeep-r2r,Nenu kadata repu,English + Telugu,Neutral,0.8668,0
UgxBedGRR5es4xyUOwl4AaABAg,z9HWbCBDKPk,@KAVITHAMAHI-r4o,👌👌👌🙏🙏🙏,Emojis / Symbols,Positive,0.9306,0
UgwLYcChvjLcy1v2ie54AaABAg,z9HWbCBDKPk,@ch.shivaji93,Yes 💯 correct,English,Positive,0.895,0
Ugytnk-P8TqPB7XBgnl4AaABAg,z9HWbCBDKPk,@srikaranmaharaj7536,Supar Tata AIA,English + Telugu,Neutral,0.859,0
Ugy7GQ5-pxpA1HDCo_p4AaABAg,z9HWbCBDKPk,@sivakishoreGowda,TATA ante Bye Bye 👋🏻 😅,English,Neutral,0.6869,0
UgxdtsS-u13eCoPJhVx4AaABAg,z9HWbCBDKPk,@SaipanguluriPanguluri-ux7ws,Atqi ahmed video chaye anna,English + Telugu,Neutral,0.8656,0
UgyyYxDbradZ4u2EIkh4AaABAg,z9HWbCBDKPk,@naturalvideos1527,Manchi information 🎉🎉,English + Telugu,Positive,0.9564,0
UgzYb3JL2V7Mjemxl4x4AaABAg,z9HWbCBDKPk,@pradyumnaapuru4350,Please get a information about 2002 Gujrat issue,English,Neutral,0.7631,0
UgyJHE9H5N899WRivnN4AaABAg,z9HWbCBDKPk,@harshamuppalla9561,రతన్ టాటా గారి లేగసీ ని కంటిన్యూ చేస్తారా...,Telugu,Neutral,0.765,6
UgzU_1E1N1Ta3w93rjl4AaABAg,z9HWbCBDKPk,@channaraonayudu,Pastu meru video cheyandi aatavathya nanu lake kodathanu,English + Telugu,Neutral,0.8204,0
Ugw3Bj5PZsBF7qZs7XR4AaABAg,z9HWbCBDKPk,@channaraonayudu,Mallu bhatti vikramaraka 1 story video pleasu me,English + Telugu,Neutral,0.8657,0
UgzsN-v7O4e-8XEIApZ4AaABAg,z9HWbCBDKPk,@BangaloreBoomers,Waste of money,English,Negative,0.7434,0
Ugx4q2CB5V0wZ0Oyb7J4AaABAg,z9HWbCBDKPk,@sathishdhulam96,I LOVE TELUGU KNOWLEDGE FOREVER BRO ❤️,English,Positive,0.9762,2
UgwQotZDTNng0l7pQ4V4AaABAg,z9HWbCBDKPk,@myreal.life94,హాయ్ అన్న,Telugu,Neutral,0.7645,0
Ugxf1wMQRLW2TqQ4_tx4AaABAg,z9HWbCBDKPk,@sunilponnam2023,Me videos baguntai ❤,English + Telugu,Positive,0.6045,1
Ugw7HmNbJXTA6cl_Ez54AaABAg,OUu3vpWCPms,@teluguknowledge42,"The Troy & Odyssey Trailer : https://youtu.be/FQwEd3zwr_g

Episode 1 : క్రిస్టోఫర్ నోలన్ ని భయపెట్టిన కథ... : https://youtu.be/u7aL6WX9yVU

Episode 02 : గ్రీకు పురాణాల్లో భయంకరమైన రోజు! : https://youtu.be/swsMRuHOXsw

Episode 03 : ఒక అబద్ధం... ఒక గుర్రం...   : https://youtu.be/LAhpdk5O2kE

Episode 04 : దేవుడితోనే పంతం...ఒక్క మాట ఆ రాక్షసుడిని ? :https://youtu.be/PgtUuQZFE3A

Episode 05 : సొంత మనుషులే వెన్నుపోటు పొడిచారు... : https://youtu.be/Q-scl3xYowo

Episode 06 : ముసలి కుక్క కన్నీళ్లు... భార్య పెట్టిన టెస్ట్ : https://youtu.be/OUu3vpWCPms",Telugu,Neutral,0.9202,7
Ugx7qoDOdev4YvbHVeV4AaABAg,OUu3vpWCPms,@ravirenu6153,"చాల బాగుంది మీరు చెప్పిన స్టోరీ 
   the Odyssey movie కోసం Wait చేస్తున్న",Telugu,Neutral,0.7112,0
UgwFkjT2WMeZFuVl9EF4AaABAg,OUu3vpWCPms,@yellapuvijaykumar9010,Trozan war,English + Telugu,Neutral,0.5418,0
Ugx-LpcG_lqj5jnkLqh4AaABAg,OUu3vpWCPms,@giduthurithrimurthulu9193,ఇంకొక స్టోరీ చెప్పండి. చాలా అద్భుతంగా ఉంది.ఒక హాలీవుడ్ సినిమా చూస్తున్న ఫీలింగ్ వచ్చింది.,Telugu,Neutral,0.7985,0
Ugx9BUeY_tfORVk0UHd4AaABAg,OUu3vpWCPms,@rekhareddy4437,Wowwwww bagundhi bro 😢🎉,English + Telugu,Positive,0.9698,0
UgySCLIGEcK4YYHt6q94AaABAg,OUu3vpWCPms,@revmnpaul,విల్లంబుల సీన్ చూస్తే రామాయణంలో రాముడు సీత స్వయంవరం గుర్తొస్తుంది,Telugu,Neutral,0.7458,1
Ugyl0PGz-eN0Q7M7J294AaABAg,OUu3vpWCPms,@ShilpaNunavath-sc9es,"Ur voice 
The story
Everything is perfect 
I really admire your every video
Hats off sir definitely u and your team will rule social media 😎🫡🤞👍",English,Positive,0.9837,0
UgydvjM9LSW2NxW03WZ4AaABAg,OUu3vpWCPms,@njpramyapavani2562,చాలా వివరంగా కళ్ళకి కట్టినట్టు వివరించారు thank you మాకు చిన్నప్పుడు trozon war అనే lesson చదివాం అదే ఇది,Telugu,Neutral,0.7084,0
UgzrJKlS5BrOejPRNdp4AaABAg,OUu3vpWCPms,@pradeepworld6013,Super ....and great. Efforts & hard work 🎉,English,Positive,0.9864,0
UgxK1siAvE8fIxogJoZ4AaABAg,OUu3vpWCPms,@MuraliGolla-xm3mt,😂😂,Emojis / Symbols,Neutral,0.5605,0
Ugwi_KKfGLt3gQOUeoN4AaABAg,OUu3vpWCPms,@prakashmannam2038,excellent anna,English,Positive,0.9651,0
Ugx-kYVCyL4V-_97rch4AaABAg,OUu3vpWCPms,@bhashatelugubhashatelugu1006,బ్రో ఇంకా గ్రీకు లో chala వున్నాయి చెప్పండి hercules,Telugu,Neutral,0.7546,0
UgybBV5HEzKhFgKwzrp4AaABAg,OUu3vpWCPms,@ragalkiran,"Adbhutham Brother...

Mee efforts and pain ki khodos 🫡",English + Telugu,Neutral,0.5535,1
Ugyi9Hi6tXamKNHZ2lV4AaABAg,OUu3vpWCPms,@gugulothnareshhsd,Bagunara ann 😊😊😊,English + Telugu,Positive,0.9439,0
UgzdbAa09k09gRXYKKF4AaABAg,OUu3vpWCPms,@gugulothnareshhsd,Hi Anna 👋👋,English,Positive,0.7216,0
Ugzpzq15G_KGqScOly14AaABAg,OUu3vpWCPms,@hanumathrao6273,Next em video chesthav bro waiting ❤,English,Positive,0.9222,0
Ugz4v35mcwuWeiO-bi54AaABAg,OUu3vpWCPms,@ravindrabitragunta7677,"Christopher Nolan ""The Odessy movie lo entha varaku e story ni choopistharu bro 
May be sequels ravocha",English + Telugu,Neutral,0.8216,1
Ugy03adlnoJDtoAzfzt4AaABAg,OUu3vpWCPms,@Dhanushkumar_005,🙌🙌🙌🙌,Emojis / Symbols,Positive,0.9532,0
UgwfnF8LGp2z1DX7vK54AaABAg,OUu3vpWCPms,@manistar9071,15:29 😂😂😂 వాళ్ళిద్దరు తెలిసిన దాన్ని ప్రపంచానికి తెలియ చేసిన 😅😅😅😅 తెలుగు నాలెడ్జ్,Telugu,Neutral,0.7319,2
Ugxp0TA0MC3YrdTgrF54AaABAg,OUu3vpWCPms,@knownperson137,"5:30  konchem aa imitation voice maney bro,assal baledu mamulgane cheppu",English + Telugu,Neutral,0.8488,1
UgzbqIRjDBjyP_HTidd4AaABAg,OUu3vpWCPms,@NarayanaTulluru,సూపర్ బ్రో ఇలాంటి పురాతన స్టోరీస్ ఇంకా చేయండి చాలా అబ్దుతంగా ఉంది,Telugu,Neutral,0.757,3
UgxIT8fLuZF6Itw2umh4AaABAg,OUu3vpWCPms,@srinivasyeripalli3786,Chala bagundi bro,English + Telugu,Neutral,0.7218,1
UgxJoXo-dgOVS_eDDF94AaABAg,OUu3vpWCPms,@ramunanda2069,Excellent,English,Positive,0.8165,0
Ugxn1HI1Q1Mr50RbDHh4AaABAg,OUu3vpWCPms,@KottalaTiru-k5z,Superb bro chala baga explain chesaru,English + Telugu,Positive,0.9368,0
UgwwEzGxu7mlwHTZGhl4AaABAg,OUu3vpWCPms,@govardhan_48,Next series MAHABHARATHAM 👍🤞,English + Telugu,Positive,0.8754,1
UgyCyJyYU4fyu5RE-BF4AaABAg,OUu3vpWCPms,@SandeepAyyanki,No words to say mind blowing,English,Negative,0.4709,1
UgwEo5Xw1UiImP_C_FB4AaABAg,OUu3vpWCPms,@SandeepAyyanki,Super brooooo,English + Telugu,Positive,0.895,0
UgwIFFIh9NLSE98Hfsd4AaABAg,OUu3vpWCPms,@dharmasaitalluri8234,Super explanation Anna,English,Positive,0.7775,1
UgwYadeU628aGsw63nd4AaABAg,OUu3vpWCPms,@rajuvooke724,"రామాయణం,మహాభారతం కూడా ఎక్స్ప్లెయిన్ చేయి బ్రదర్",Telugu,Neutral,0.7076,1
Ugy4l2qfOAQv1m87rv54AaABAg,OUu3vpWCPms,@stylisharjun2172,Chaala baagundhi anna,English + Telugu,Neutral,0.757,1
UgzvSWqBbMc5DJsmTWF4AaABAg,OUu3vpWCPms,@R_A-K-E-S-H.,Fast fast ga upload chey bro Bahubali ki kuda intha wait cheyaledu😅,English + Telugu,Neutral,0.6401,1
Ugyyr06wx6FSQ7O-16p4AaABAg,OUu3vpWCPms,@AnanthKumar-h6z1e,Full Story Next Level....❤,English,Positive,0.9224,1
UgySQWdSXauV9AWFEnp4AaABAg,OUu3vpWCPms,@Mrgymrat,Finnallyyy odysseus🥹,English + Telugu,Neutral,0.5608,1
Ugy8lD2FI5w2zmP88mB4AaABAg,OUu3vpWCPms,@rajeshmaddela7882,Brother excellent explanation.. and good voice,English,Positive,0.9556,0
UgzUg3sxu56bLsbJSXx4AaABAg,OUu3vpWCPms,@Aanimuthyamm,Eagerly waiting for this episode ❤,English,Positive,0.9846,1
UgyqR3F2wemqVhqz-tl4AaABAg,OUu3vpWCPms,@gangapuramsairam3893,👌💐,Emojis / Symbols,Positive,0.9284,1
UgyzMZT9DKxzFq2C2Yd4AaABAg,OUu3vpWCPms,@arunk5963,Story Inka vunte bagundu bro,English + Telugu,Neutral,0.8456,1
UgzkfVICl3J9HxiF2xN4AaABAg,OUu3vpWCPms,@TejaVemavarapu06,Nice explanation ❤,English,Positive,0.9519,0
UgyKQ8ZSyJIxeRobfvd4AaABAg,OUu3vpWCPms,@allinoneentertainment-n6e,Chala bahundhi brooo tnqqq soooo muchhhh❤❤,English + Telugu,Positive,0.9674,1
UgzCt-So3M8dDhxvCH94AaABAg,OUu3vpWCPms,@Manikumargorrapalli,❤,Emojis / Symbols,Positive,0.8904,1
Ugw7fgqU0d-HS1u1d594AaABAg,OUu3vpWCPms,@sandeepgk6221,"Thanks for ur efforts anna , Kudos to your explanation 🙌",English,Positive,0.9716,0
Ugzp7fHJzy1arwR7St54AaABAg,OUu3vpWCPms,@MBARingtones,Next Inkokati cheppandi ilantidi,English + Telugu,Neutral,0.7766,1
Ugx8MDT-6EHuUbW6tjd4AaABAg,OUu3vpWCPms,@MBARingtones,Nuv director avvali anukunnav kada bro Nijam cheppu Nolan ke poti isthunnav😊,English + Telugu,Neutral,0.5027,2
UgxUYOrliP-4suCIzTh4AaABAg,OUu3vpWCPms,@GopiDevi143,బ్రో నాకో doubt. ఎంత పెద్ద రహస్యమైన దేవుళ్ళకి తెలియకుండా ఉంటదా? దేవుళ్ళకి నిజంగా తెలియ అంటావా? అదే ఆ మంచం గురించిన సీక్రెట్ నిజంగా దేవుళ్ళకి కూడా తెలీకుండా అంత secret గా ఉంటుందా? మొత్తం విశ్వాన్నే సృష్టించేది దేవుళ్లే కదా? నాకు తెలిసి ఆమె చెప్పేది దేవుళ్ల గురించి కాదేమో? ఒకసారి ఇంకా బాగా research చెయ్యి అన్న.😢,Telugu,Neutral,0.6989,1
Ugy7wSxkLgtoEvZYizt4AaABAg,OUu3vpWCPms,@pradeep9951,☁💫 Eagerly waiting for it 18:27 💥🔥💯,English,Positive,0.9793,1
Ugynw6ecqe6ikJqke4V4AaABAg,OUu3vpWCPms,@chakravarthitarunmaharaaj707,Bomma Blockbuster 💥🔥,English + Telugu,Positive,0.9041,4
UgyMu5fZg-KtnPatd-x4AaABAg,OUu3vpWCPms,@dameragopinathreddy3056,Super bro,English,Positive,0.856,0
UgyOMBGGb7jRsiyJoFN4AaABAg,OUu3vpWCPms,@Mkonda-h4m,Eee story real mana ramayanam bharatham laa suryadevudu vayu devudu agni devudu lagaa naa,English + Telugu,Neutral,0.7849,0
UgyCWJGFMNzgSDe2j554AaABAg,OUu3vpWCPms,@PradeepKumar-g4e4b,But oka visyam Anna christopher Nolan ae range lo chupistado excite ga vundi,English + Telugu,Neutral,0.8345,0
UgwMW7teYkGD-TdK2O54AaABAg,OUu3vpWCPms,@PradeepKumar-g4e4b,Anna oka visyam  lo ninnu mechukovalasinde nee voice ki akkada vunde kings ki perfect match and your explanation very beautiful,English + Telugu,Positive,0.846,1
UgwDg7XAY1GOxjtattR4AaABAg,Q-scl3xYowo,@bhaskarbhaskararao8887,Meeru kuda serial laga episodes start chesaru 😂,English + Telugu,Neutral,0.8397,0
UgwUYjfL_Bj-nwWy2ox4AaABAg,Q-scl3xYowo,@archanavasam7840,Greek mythology full story,English,Neutral,0.8597,0
UgxrQL_5AYV4niX1hgh4AaABAg,Q-scl3xYowo,@Mrgymrat,Part 6 kosam 3days nundi waiting 🙄,English + Telugu,Neutral,0.5008,0
